,Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
274,2020-11-17 10:00:00,1277576.432,1015.0625,0.0,69.25,22.93938622,84.5,8.8075
275,2020-11-17 11:00:00,1303337.432,1014.7,0.0,66.16666667,25.36688622,91.625,8.72375
276,2020-11-17 12:00:00,1310910.932,1013.8875,0.0,62.5,27.40188622,74.25,9.0475
277,2020-11-17 13:00:00,1302858.932,1012.7375,0.0,61.91666667,27.20688622,240.875,13.515
278,2020-11-17 14:00:00,1300980.932,1011.9125,0.375,65.58333333,26.38938622,254.25,12.895
279,2020-11-17 15:00:00,1289779.432,1011.575,3.0,71.0,24.08938622,285.0,19.5125
280,2020-11-17 16:00:00,1280277.932,1011.5,7.0,75.25,21.75188622,290.0,19.28375
281,2020-11-17 17:00:00,1247533.432,1011.675,13.125,77.33333333,19.48938622,301.75,14.545
282,2020-11-17 18:00:00,1214079.432,1012.325,24.625,75.41666667,19.06438622,308.25,11.32125
283,2020-11-17 19:00:00,1176414.432,1013.375,35.5,76.25,18.29938622,334.5,8.965
284,2020-11-17 20:00:00,1144926.932,1013.9,40.375,73.33333333,18.11438622,332.5,7.54
285,2020-11-17 21:00:00,1114173.932,1014.1625,38.75,73.33333333,18.09688622,346.375,9.265
286,2020-11-17 22:00:00,1091832.432,1014.125,32.625,72.58333333,17.92938622,347.125,7.76625
287,2020-11-17 23:00:00,1064270.932,1013.9,25.0,76.58333333,16.35438622,347.5,6.6125
288,2020-11-18 00:00:00,1039421.432,1013.5625,16.875,84.66666667,14.50688622,311.625,6.59875
289,2020-11-18 01:00:00,1023132.932,1012.975,18.75,79.83333333,15.54438622,13.25,6.2975
290,2020-11-18 02:00:00,1008858.932,1012.35,10.125,82.33333333,13.76438622,51.75,1.94
291,2020-11-18 03:00:00,999396.432,1012.0375,11.75,84.66666667,13.04688622,82.125,2.36625
292,2020-11-18 04:00:00,995370.932,1011.9875,19.0,86.66666667,11.46688622,101.875,6.6025
293,2020-11-18 05:00:00,1000475.432,1012.2875,22.125,84.5,11.48938622,79.625,6.99375
294,2020-11-18 06:00:00,1011674.932,1012.6875,12.375,83.75,11.70438622,58.25,7.94375
295,2020-11-18 07:00:00,1055870.432,1013.425,0.625,83.08333333,12.21188622,109.375,8.87375
296,2020-11-18 08:00:00,1137249.932,1013.95,9.125,81.75,13.00938622,93.25,9.345
297,2020-11-18 09:00:00,1221634.432,1014.2125,34.25,76.33333333,17.20938622,105.625,7.26125
298,2020-11-18 10:00:00,1269133.932,1014.075,25.5,71.66666667,20.29438622,104.75,8.5025
299,2020-11-18 11:00:00,1286385.432,1013.3625,31.625,69.33333333,22.45688622,88.75,7.20375
300,2020-11-18 12:00:00,1285043.432,1012.4625,42.375,62.91666667,25.10938622,82.25,7.11125
301,2020-11-18 13:00:00,1282415.432,1011.3125,46.0,62.25,25.49688622,331.25,11.76375
302,2020-11-18 14:00:00,1289932.932,1010.5,48.25,64.08333333,24.88438622,290.375,10.87125
303,2020-11-18 15:00:00,1285160.932,1009.9125,50.375,69.41666667,22.79938622,285.375,17.23125
304,2020-11-18 16:00:00,1271634.932,1009.8,43.5,73.08333333,21.02938622,308.0,15.58875
305,2020-11-18 17:00:00,1238169.432,1009.85,33.75,73.25,20.31188622,314.375,14.2925
306,2020-11-18 18:00:00,1214277.432,1010.3375,52.0,72.41666667,18.55938622,326.875,11.64125
307,2020-11-18 19:00:00,1173474.932,1011.1375,32.625,73.25,17.25438622,335.375,8.56625
308,2020-11-18 20:00:00,1141843.432,1011.8875,33.375,77.75,16.07938622,350.125,8.37875
309,2020-11-18 21:00:00,1111977.932,1012.2875,30.25,79.75,15.62938622,344.625,7.11375
310,2020-11-18 22:00:00,1088865.932,1012.4375,33.125,79.83333333,14.35188622,322.5,7.29625
311,2020-11-18 23:00:00,1061238.932,1011.9875,39.25,79.91666667,14.01438622,307.0,6.1325
312,2020-11-19 00:00:00,1035731.432,1011.5125,38.5,82.58333333,12.49688622,84.375,5.5275
313,2020-11-19 01:00:00,1017524.932,1011.1875,30.125,77.75,11.94188622,100.5,7.29125
314,2020-11-19 02:00:00,1004545.932,1010.8,24.0,76.75,11.29438622,113.625,2.4875
315,2020-11-19 03:00:00,993407.932,1010.4625,26.5,78.5,9.506886217,101.375,3.51125
316,2020-11-19 04:00:00,989611.432,1010.2625,31.25,78.41666667,8.924386217,102.625,9.03
317,2020-11-19 05:00:00,997158.932,1010.65,30.375,75.66666667,9.104386217,100.5,12.56625
318,2020-11-19 06:00:00,1015162.932,1011.45,23.75,72.75,9.539386217,103.0,11.54875
319,2020-11-19 07:00:00,1057958.932,1012.5875,28.875,71.33333333,10.36938622,96.75,12.2175
320,2020-11-19 08:00:00,1131144.932,1013.6,46.625,68.66666667,12.25938622,99.75,10.25125
321,2020-11-19 09:00:00,1209960.932,1013.7125,57.625,66.83333333,15.66688622,111.625,11.56
322,2020-11-19 10:00:00,1257320.432,1013.675,63.25,63.33333333,20.17188622,100.625,8.96875
323,2020-11-19 11:00:00,1267254.432,1013.1375,61.375,60.25,22.34188622,118.0,7.52125
324,2020-11-19 12:00:00,1268466.432,1012.5,54.75,56.58333333,25.01438622,81.625,8.2
325,2020-11-19 13:00:00,1257617.932,1011.2625,55.0,56.16666667,25.91438622,270.875,7.27
326,2020-11-19 14:00:00,1265790.932,1010.45,53.625,57.0,25.33188622,255.375,10.29625
327,2020-11-19 15:00:00,1261223.432,1010.225,43.0,64.5,22.51688622,285.625,15.23375
328,2020-11-19 16:00:00,1263274.932,1010.5125,36.0,66.41666667,20.62688622,324.625,18.845
329,2020-11-19 17:00:00,1225453.432,1010.9,33.5,66.75,19.61938622,281.5,16.585
330,2020-11-19 18:00:00,1198473.432,1011.3875,23.875,69.75,16.73938622,302.125,11.71125
331,2020-11-19 19:00:00,1161318.432,1011.875,5.625,70.66666667,15.11438622,339.5,8.54875
332,2020-11-19 20:00:00,1124645.432,1012.45,0.25,72.66666667,15.16688622,96.0,9.13125
333,2020-11-19 21:00:00,1100300.932,1012.65,6.875,73.0,13.79438622,65.125,8.245
334,2020-11-19 22:00:00,1079656.932,1012.4,20.125,70.66666667,13.39188622,97.375,1.18875
335,2020-11-19 23:00:00,1052725.932,1011.925,23.625,71.25,11.80688622,99.625,1.36875
336,2020-11-20 00:00:00,1025011.432,1011.2375,44.375,75.75,10.47938622,60.625,2.2725
337,2020-11-20 01:00:00,1009439.432,1010.6875,43.0,76.0,10.19688622,50.5,2.76
338,2020-11-20 02:00:00,999708.432,1010.2375,26.5,76.25,9.629386217,56.25,3.2125
339,2020-11-20 03:00:00,990357.932,1010.075,15.25,78.33333333,7.911886217,57.625,6.16
340,2020-11-20 04:00:00,985912.432,1010.075,28.25,77.41666667,7.289386217,98.75,6.1875
341,2020-11-20 05:00:00,996132.432,1010.3375,20.75,78.66666667,5.959386217,101.0,5.90625
342,2020-11-20 06:00:00,1006020.932,1011.2,22.25,78.58333333,5.919386217,77.75,3.16625
343,2020-11-20 07:00:00,1046303.432,1012.1875,24.125,77.91666667,6.619386217,82.25,4.33
344,2020-11-20 08:00:00,1123018.432,1013.0125,44.375,75.83333333,9.036886217,90.875,8.96875
345,2020-11-20 09:00:00,1198440.932,1013.2125,40.375,66.66666667,14.63188622,101.75,5.30375
346,2020-11-20 10:00:00,1246392.432,1013.1625,25.5,58.75,20.51938622,113.5,7.67
347,2020-11-20 11:00:00,1257986.432,1012.6125,31.125,56.75,21.41438622,109.625,10.075
348,2020-11-20 12:00:00,1253896.432,1011.6,48.0,53.75,24.95438622,137.875,9.24375
349,2020-11-20 13:00:00,1245141.932,1010.3875,42.25,51.66666667,25.43688622,269.75,6.2025
350,2020-11-20 14:00:00,1252678.432,1009.6625,33.25,54.66666667,24.05438622,178.5,11.56875
351,2020-11-20 15:00:00,1251720.932,1009.375,31.875,59.58333333,22.62938622,250.875,15.02
352,2020-11-20 16:00:00,1238111.932,1009.2875,33.75,63.75,19.27188622,313.25,11.785
353,2020-11-20 17:00:00,1214539.932,1009.6,29.0,64.91666667,18.47688622,260.25,13.0175
354,2020-11-20 18:00:00,1191156.932,1010.1125,23.25,68.66666667,16.45438622,289.625,10.79
355,2020-11-20 19:00:00,1153261.932,1010.9,28.625,70.16666667,15.18688622,346.75,8.79
356,2020-11-20 20:00:00,1122272.932,1011.5625,39.0,69.16666667,14.59938622,331.875,6.36
357,2020-11-20 21:00:00,1095800.432,1011.9625,50.375,70.58333333,13.23938622,144.625,7.44
358,2020-11-20 22:00:00,1072209.432,1012.0875,41.5,70.0,12.77188622,84.75,2.25
359,2020-11-20 23:00:00,1046769.932,1011.8,36.5,69.25,11.31938622,56.625,4.88625
360,2020-11-21 00:00:00,1021495.432,1011.4,42.0,69.16666667,10.83188622,83.125,1.94125
361,2020-11-21 01:00:00,1003332.432,1011.175,50.125,74.33333333,9.259386217,73.0,2.15625
362,2020-11-21 02:00:00,996514.432,1010.5125,55.5,75.66666667,7.611886217,74.75,2.82
363,2020-11-21 03:00:00,985035.932,1010.1875,82.875,76.0,6.051886217,92.125,5.7575
364,2020-11-21 04:00:00,987115.432,1010.2,87.75,76.0,5.631886217,60.5,3.015
365,2020-11-21 05:00:00,989938.432,1010.4375,88.75,75.75,5.316886217,62.0,3.17
366,2020-11-21 06:00:00,996117.932,1011.1,84.25,76.08333333,4.456886217,63.375,3.28875
367,2020-11-21 07:00:00,1020599.932,1011.95,70.875,75.91666667,6.171886217,65.875,3.88625
368,2020-11-21 08:00:00,1067322.932,1012.6,61.25,74.41666667,7.574386217,93.625,6.09375
369,2020-11-21 09:00:00,1125138.932,1013.175,31.25,66.08333333,14.34438622,95.625,2.80625
370,2020-11-21 10:00:00,1166706.432,1013.45,18.625,60.08333333,20.17438622,119.75,6.97375
371,2020-11-21 11:00:00,1180091.432,1012.85,19.875,57.33333333,22.58438622,96.25,10.0975
372,2020-11-21 12:00:00,1179962.432,1011.75,20.75,54.75,25.21938622,112.875,10.4675
373,2020-11-21 13:00:00,1171880.932,1010.6375,10.5,52.58333333,25.98938622,134.0,11.45375
374,2020-11-21 14:00:00,1176693.432,1009.85,3.125,51.91666667,26.32438622,107.375,10.1925
375,2020-11-21 15:00:00,1176481.932,1009.4,2.625,52.66666667,25.89188622,183.5,12.19625
376,2020-11-21 16:00:00,1169760.432,1009.15,2.0,65.91666667,21.40688622,302.5,16.92125
377,2020-11-21 17:00:00,1154115.432,1009.4375,1.625,68.0,19.36188622,272.25,14.68625
378,2020-11-21 18:00:00,1153385.932,1010.1125,1.0,66.75,17.15688622,306.375,13.3375
379,2020-11-21 19:00:00,1129120.932,1011.0625,0.125,66.25,16.45938622,345.0,9.60625
380,2020-11-21 20:00:00,1106568.432,1011.7875,0.0,67.66666667,14.75688622,135.625,9.29125
381,2020-11-21 21:00:00,1079938.432,1012.1625,0.125,71.91666667,13.37438622,15.875,8.67125
382,2020-11-21 22:00:00,1059438.932,1012.2875,0.625,71.91666667,12.78188622,53.75,5.73125
383,2020-11-21 23:00:00,1035905.932,1012.0875,0.0,75.83333333,10.03938622,85.375,3.68
384,2020-11-22 00:00:00,1014686.432,1012.0875,1.125,74.41666667,9.649386217,103.125,9.1975
385,2020-11-22 01:00:00,1000296.932,1011.9375,4.5,73.41666667,9.299386217,80.25,3.6025
386,2020-11-22 02:00:00,991473.432,1011.175,4.375,71.66666667,7.614386217,85.375,7.4325
387,2020-11-22 03:00:00,980513.932,1011.1,25.25,72.83333333,5.911886217,79.5,3.86625
388,2020-11-22 04:00:00,973920.932,1011.1375,47.5,71.25,5.479386217,88.875,6.74
389,2020-11-22 05:00:00,972769.932,1011.6125,52.375,69.83333333,5.161886217,76.25,3.8975
390,2020-11-22 06:00:00,972137.432,1012.7375,53.75,69.25,4.249386217,82.875,4.6325
391,2020-11-22 07:00:00,970314.932,1013.95,39.625,64.41666667,6.049386217,89.75,7.77375
392,2020-11-22 08:00:00,985721.432,1014.7125,12.625,61.5,8.514386217,93.25,5.99875
393,2020-11-22 09:00:00,1010437.432,1015.0125,16.375,55.5,15.71188622,112.5,6.36
394,2020-11-22 10:00:00,1033044.432,1015.0625,7.625,54.41666667,19.70438622,108.25,10.505
395,2020-11-22 11:00:00,1049080.432,1014.45,4.25,53.16666667,22.84438622,112.25,10.7725
396,2020-11-22 12:00:00,1054808.432,1013.075,4.25,49.66666667,25.44938622,112.875,10.445
397,2020-11-22 13:00:00,1052248.932,1012.0375,9.5,49.25,26.43438622,158.0,9.1225
398,2020-11-22 14:00:00,1053339.432,1011.3125,8.25,49.33333333,26.35938622,145.125,9.38875
399,2020-11-22 15:00:00,1054170.432,1011.025,2.0,51.75,24.11688622,142.75,11.835
400,2020-11-22 16:00:00,1049972.432,1011.0125,0.125,58.83333333,21.10688622,291.5,16.47
401,2020-11-22 17:00:00,1045970.432,1011.525,0.5,59.41666667,19.94938622,279.375,16.01375
402,2020-11-22 18:00:00,1063790.932,1012.1375,2.125,67.33333333,16.37938622,304.625,12.47
403,2020-11-22 19:00:00,1060629.932,1012.8875,0.125,69.33333333,14.48688622,341.75,13.69375
404,2020-11-22 20:00:00,1054587.932,1013.525,0.0,66.5,13.73688622,223.875,10.5925
405,2020-11-22 21:00:00,1038782.932,1013.925,0.0,65.41666667,13.45438622,34.625,4.46375
406,2020-11-22 22:00:00,1024557.932,1013.9375,0.0,61.33333333,13.02688622,34.375,7.56875
407,2020-11-22 23:00:00,1007755.432,1013.5375,0.375,62.41666667,11.97688622,41.375,7.23
408,2020-11-23 00:00:00,991323.932,1013.225,4.125,70.16666667,9.001886217,107.75,6.43
409,2020-11-23 01:00:00,975707.432,1012.8,14.5,67.91666667,8.271886217,96.625,7.73875
410,2020-11-23 02:00:00,967799.432,1012.4,30.375,71.41666667,5.834386217,101.75,7.01125
411,2020-11-23 03:00:00,960803.932,1012.25,31.75,70.25,6.291886217,84.625,7.3
412,2020-11-23 04:00:00,960547.432,1012.5,13.75,73.0,3.796886217,66.875,4.90875
413,2020-11-23 05:00:00,969517.432,1012.9125,10.75,73.33333333,3.776886217,75.375,5.73875
414,2020-11-23 06:00:00,984801.432,1013.6875,13.0,73.16666667,3.936886217,109.625,9.3475
415,2020-11-23 07:00:00,1031910.432,1014.4,17.75,70.75,4.966886217,87.75,5.0775
416,2020-11-23 08:00:00,1103699.432,1015.0875,22.875,64.5,8.869386217,89.625,5.32375
417,2020-11-23 09:00:00,1180887.432,1015.5375,20.125,56.83333333,15.88938622,90.125,8.63375
418,2020-11-23 10:00:00,1236825.932,1015.7625,13.0,54.41666667,20.06938622,91.5,9.92125
419,2020-11-23 11:00:00,1245519.932,1015.2,17.0,52.58333333,23.42688622,87.875,13.1
420,2020-11-23 12:00:00,1249620.432,1014.45,17.875,52.66666667,25.59938622,65.625,9.6575
421,2020-11-23 13:00:00,1240105.432,1013.2625,11.125,52.66666667,26.22688622,69.625,7.865
422,2020-11-23 14:00:00,1247194.432,1012.4875,2.25,52.41666667,25.93688622,97.75,11.96875
423,2020-11-23 15:00:00,1244701.432,1012.0875,6.125,50.33333333,25.59688622,344.75,9.2125
424,2020-11-23 16:00:00,1243571.932,1011.85,14.375,52.66666667,24.45688622,342.0,15.98125
425,2020-11-23 17:00:00,1215159.932,1012.2,14.375,56.0,23.49938622,343.125,12.0425
426,2020-11-23 18:00:00,1195383.432,1012.85,20.625,58.41666667,20.56188622,337.625,11.90125
427,2020-11-23 19:00:00,1152386.432,1013.8125,31.625,68.58333333,16.10938622,350.5,10.44625
428,2020-11-23 20:00:00,1115687.932,1014.3375,36.0,69.58333333,15.00188622,222.875,9.47625
429,2020-11-23 21:00:00,1088905.932,1014.5125,36.0,66.41666667,14.76188622,24.75,8.29
430,2020-11-23 22:00:00,1063264.932,1014.175,36.875,68.0,13.41688622,72.25,2.53375
431,2020-11-23 23:00:00,1044413.932,1013.9375,33.75,68.08333333,12.47188622,79.125,6.2725
432,2020-11-24 00:00:00,1024203.932,1013.475,22.875,70.5,9.424386217,86.125,2.735
433,2020-11-24 01:00:00,1007890.932,1013.0,7.25,70.16666667,9.016886217,95.625,3.3825
434,2020-11-24 02:00:00,995829.432,1012.6,2.625,71.33333333,8.614386217,96.25,3.73125
435,2020-11-24 03:00:00,981516.432,1012.2875,17.5,71.75,6.954386217,85.125,4.05375
436,2020-11-24 04:00:00,980379.932,1012.3,53.625,74.08333333,5.569386217,77.375,4.435
437,2020-11-24 05:00:00,986578.432,1012.5875,59.75,71.75,5.471886217,76.75,4.6275
438,2020-11-24 06:00:00,998422.432,1013.4,66.25,75.0,4.826886217,80.625,5.28625
439,2020-11-24 07:00:00,1037158.932,1014.1375,75.25,68.66666667,6.816886217,99.5,7.95125
440,2020-11-24 08:00:00,1110497.432,1014.7,52.5,64.25,9.439386217,83.125,5.07625
441,2020-11-24 09:00:00,1180386.432,1015.1125,41.5,58.25,16.14938622,114.125,8.24375
442,2020-11-24 10:00:00,1226909.432,1015.475,10.375,55.5,21.40438622,100.375,10.3675
443,2020-11-24 11:00:00,1237763.932,1015.1375,26.75,54.25,24.92438622,114.875,11.865
444,2020-11-24 12:00:00,1239556.932,1014.2875,31.25,54.58333333,26.18188622,126.5,8.67125
445,2020-11-24 13:00:00,1234899.932,1013.25,35.125,53.5,27.98688622,187.25,9.36875
446,2020-11-24 14:00:00,1241073.932,1012.45,33.875,54.91666667,27.11188622,140.875,10.25625
447,2020-11-24 15:00:00,1230169.432,1012.0375,34.75,56.66666667,25.62438622,278.875,16.125
448,2020-11-24 16:00:00,1222500.932,1011.9,64.125,61.75,22.47938622,303.375,17.49
449,2020-11-24 17:00:00,1197928.432,1012.05,70.375,63.91666667,20.52188622,290.125,15.25875
450,2020-11-24 18:00:00,1174041.432,1012.625,65.75,66.41666667,17.84438622,317.375,12.02375
451,2020-11-24 19:00:00,1139044.432,1013.4875,64.75,70.0,15.16688622,329.125,10.24125
452,2020-11-24 20:00:00,1110806.432,1013.9625,51.375,73.75,15.29188622,335.0,10.52625
453,2020-11-24 21:00:00,1085593.432,1014.1375,27.0,74.08333333,13.86438622,140.5,7.84375
454,2020-11-24 22:00:00,1062984.932,1014.15,34.625,74.25,12.43438622,76.375,3.41875
455,2020-11-24 23:00:00,1040154.432,1013.7,50.875,74.08333333,12.06438622,140.875,7.40625
456,2020-11-25 00:00:00,1017292.432,1013.2,67.5,74.08333333,11.68188622,112.375,5.7925
457,2020-11-25 01:00:00,1000116.432,1012.8,88.375,74.25,11.22188622,67.0,2.62375
458,2020-11-25 02:00:00,988570.932,1012.4,81.75,77.41666667,9.799386217,62.5,2.82
459,2020-11-25 03:00:00,980926.932,1012.0375,68.375,77.75,9.304386217,50.375,3.83375
460,2020-11-25 04:00:00,980248.932,1011.9125,55.375,76.33333333,8.771886217,24.375,7.43625
461,2020-11-25 05:00:00,987460.432,1012.125,57.25,74.16666667,7.761886217,55.0,7.74875
462,2020-11-25 06:00:00,999079.432,1012.725,51.0,70.91666667,9.199386217,78.375,3.27125
463,2020-11-25 07:00:00,1040534.932,1013.2875,33.125,72.0,9.981886217,82.375,6.195
464,2020-11-25 08:00:00,1114452.432,1013.7,47.0,68.91666667,11.98688622,111.875,8.61625
465,2020-11-25 09:00:00,1184646.432,1013.975,65.875,63.83333333,16.20688622,113.625,11.57625
466,2020-11-25 10:00:00,1237132.432,1014.0625,60.125,60.25,21.27438622,137.875,7.15875
467,2020-11-25 11:00:00,1253403.432,1013.625,49.875,58.75,23.75688622,166.375,6.34
468,2020-11-25 12:00:00,1252519.432,1012.875,57.625,58.33333333,23.86688622,273.0,9.91625
469,2020-11-25 13:00:00,1249612.932,1011.875,50.125,57.58333333,25.77688622,190.875,11.94125
470,2020-11-25 14:00:00,1261474.932,1011.1125,35.5,58.66666667,26.23688622,128.375,11.83375
471,2020-11-25 15:00:00,1254756.932,1010.7875,35.25,60.08333333,24.96938622,173.375,15.38375
472,2020-11-25 16:00:00,1242408.432,1010.6,53.75,61.66666667,23.65438622,304.875,16.09625
473,2020-11-25 17:00:00,1220535.932,1010.8125,53.125,69.5,19.64438622,262.875,14.83875
474,2020-11-25 18:00:00,1197738.432,1011.375,49.125,72.16666667,17.40438622,309.25,8.3225
475,2020-11-25 19:00:00,1156866.932,1012.0125,59.625,73.25,17.24438622,348.75,6.63875
476,2020-11-25 20:00:00,1128386.932,1012.45,62.75,73.08333333,17.29688622,224.0,7.37875
477,2020-11-25 21:00:00,1103040.432,1012.5875,80.875,72.58333333,17.01688622,95.875,9.105
478,2020-11-25 22:00:00,1083470.932,1012.3875,82.125,70.91666667,16.74688622,71.75,3.38125
479,2020-11-25 23:00:00,1058936.432,1012.0,82.125,71.83333333,16.37938622,158.375,6.8225
480,2020-11-26 00:00:00,1044597.932,1011.6375,82.5,72.91666667,15.01438622,90.25,2.90375
481,2020-11-26 01:00:00,1023855.432,1011.25,80.375,78.25,13.73938622,143.625,8.47375
482,2020-11-26 02:00:00,1010594.432,1010.7,85.0,80.83333333,13.75438622,165.375,9.21125
483,2020-11-26 03:00:00,1001480.932,1010.9875,83.625,80.25,13.62188622,42.375,6.83875
484,2020-11-26 04:00:00,1000920.932,1011.0375,78.125,79.25,13.38188622,23.25,8.77375
485,2020-11-26 05:00:00,1007342.432,1011.3,76.75,76.16666667,13.42688622,11.5,9.47625
486,2020-11-26 06:00:00,1020771.932,1011.8125,74.0,74.41666667,13.75188622,73.125,9.4175
487,2020-11-26 07:00:00,1063447.932,1012.55,58.5,76.16666667,13.20438622,48.375,8.8875
488,2020-11-26 08:00:00,1140268.932,1012.9375,45.0,72.25,14.29188622,71.25,8.70375
489,2020-11-26 09:00:00,1220222.432,1013.1875,56.75,68.75,17.24688622,48.25,2.915
490,2020-11-26 10:00:00,1268874.932,1013.1625,36.125,66.0,20.42938622,21.25,6.82375
491,2020-11-26 11:00:00,1287405.932,1012.825,34.625,61.66666667,23.93938622,40.0,8.61875
492,2020-11-26 12:00:00,1284175.932,1011.975,49.75,58.83333333,25.74188622,303.875,10.30125
493,2020-11-26 13:00:00,1270482.432,1011.0125,60.75,59.75,24.81688622,216.875,10.095
494,2020-11-26 14:00:00,1272668.932,1010.2375,69.625,63.0,23.79438622,261.0,10.2525
495,2020-11-26 15:00:00,1272018.432,1009.9,82.0,68.41666667,20.31188622,254.25,13.0525
496,2020-11-26 16:00:00,1260751.432,1010.025,79.0,69.91666667,20.25438622,289.5,12.81125
497,2020-11-26 17:00:00,1238807.432,1010.35,75.375,76.83333333,19.19188622,265.625,11.795
498,2020-11-26 18:00:00,1214732.932,1011.0125,80.25,75.83333333,17.55938622,324.75,7.8475
499,2020-11-26 19:00:00,1179794.432,1011.7875,84.0,76.66666667,16.88688622,323.125,3.88375
500,2020-11-26 20:00:00,1151907.432,1012.35,80.25,77.33333333,16.36188622,286.875,7.57
501,2020-11-26 21:00:00,1125684.932,1012.575,58.25,78.5,16.19188622,303.75,7.27375
502,2020-11-26 22:00:00,1102467.432,1012.6875,72.75,78.41666667,16.11188622,213.875,2.87375
503,2020-11-26 23:00:00,1073436.932,1012.325,84.5,79.75,14.74938622,279.0,8.80375
504,2020-11-27 00:00:00,1050321.932,1012.1125,86.875,83.16666667,14.40188622,296.5,11.53875
505,2020-11-27 01:00:00,1031122.432,1011.6625,81.875,84.0,13.12688622,298.75,6.95375
506,2020-11-27 02:00:00,1016088.432,1011.25,71.25,82.16666667,12.80938622,290.125,8.57625
507,2020-11-27 03:00:00,1004926.432,1011.0375,78.0,81.91666667,12.49938622,331.0,9.54375
508,2020-11-27 04:00:00,1002154.432,1011.2625,60.5,83.75,11.24688622,349.625,10.26125
509,2020-11-27 05:00:00,1010614.932,1011.5125,61.0,84.0,10.91938622,50.25,10.50875
510,2020-11-27 06:00:00,1022194.432,1011.975,84.0,82.25,10.80688622,7.25,13.625
511,2020-11-27 07:00:00,1063724.932,1012.65,84.0,81.33333333,10.87938622,8.5,10.1025
512,2020-11-27 08:00:00,1134092.432,1013.2,96.625,81.41666667,11.67938622,69.75,11.96375
513,2020-11-27 09:00:00,1215021.432,1013.725,96.625,78.58333333,12.45438622,71.75,9.9875
514,2020-11-27 10:00:00,1246347.432,1014.05,99.125,78.83333333,13.39688622,61.75,7.16125
515,2020-11-27 11:00:00,1255301.932,1013.4625,99.625,79.0,13.45438622,309.75,8.8825
516,2020-11-27 12:00:00,1245178.432,1012.55,98.875,81.41666667,12.18438622,339.75,10.8625
517,2020-11-27 13:00:00,1230052.432,1011.55,96.125,79.5,13.24188622,50.375,11.5775
518,2020-11-27 14:00:00,1230223.932,1010.85,82.0,74.83333333,14.42438622,17.125,16.68625
519,2020-11-27 15:00:00,1223147.432,1010.5375,80.0,76.16666667,13.59938622,15.875,18.36625
520,2020-11-27 16:00:00,1213331.432,1010.55,80.0,75.25,14.39688622,5.25,14.795
521,2020-11-27 17:00:00,1196494.432,1010.975,80.0,77.0,14.43688622,18.5,12.5175
522,2020-11-27 18:00:00,1179919.932,1011.6125,81.125,77.58333333,14.21438622,11.875,12.32375
523,2020-11-27 19:00:00,1149538.932,1012.3625,76.375,79.25,12.85438622,21.5,10.355
524,2020-11-27 20:00:00,1121146.932,1012.8375,64.125,79.33333333,13.17188622,32.375,11.11875
525,2020-11-27 21:00:00,1090907.432,1013.0375,54.5,78.75,12.95438622,24.125,9.88125
526,2020-11-27 22:00:00,1069820.432,1013.0875,49.25,78.75,12.70188622,18.625,10.39125
527,2020-11-27 23:00:00,1048003.932,1012.8,61.25,79.41666667,12.42438622,23.375,5.23875
528,2020-11-28 00:00:00,1021321.432,1012.375,52.75,81.25,12.05438622,269.25,8.9125
529,2020-11-28 01:00:00,1005437.432,1011.9625,70.125,84.0,9.821886217,8.125,16.285
530,2020-11-28 02:00:00,991109.932,1011.625,74.625,85.25,8.799386217,35.125,14.81375
531,2020-11-28 03:00:00,978927.432,1011.3625,61.375,86.16666667,9.749386217,317.625,13.11375
532,2020-11-28 04:00:00,982153.932,1011.2,54.125,88.83333333,8.519386217,178.875,9.99875
533,2020-11-28 05:00:00,986646.932,1011.4125,61.125,88.75,8.344386217,357.25,12.75625
534,2020-11-28 06:00:00,992705.432,1011.8875,69.0,87.83333333,8.514386217,47.125,11.7475
535,2020-11-28 07:00:00,1019283.432,1012.3625,66.0,86.58333333,8.939386217,24.75,10.11125
536,2020-11-28 08:00:00,1064691.932,1013.0,60.625,83.0,9.804386217,43.5,9.68
537,2020-11-28 09:00:00,1122479.432,1013.5,68.5,82.58333333,10.72188622,297.5,7.25375
538,2020-11-28 10:00:00,1158400.432,1013.6875,66.375,79.66666667,12.86438622,59.375,7.60125
539,2020-11-28 11:00:00,1162316.932,1013.3625,73.375,78.75,13.59438622,14.75,5.93
540,2020-11-28 12:00:00,1161132.932,1012.2,72.25,76.58333333,15.19938622,19.875,8.8125
541,2020-11-28 13:00:00,1151608.932,1010.9625,76.75,73.66666667,16.92188622,13.625,11.90125
542,2020-11-28 14:00:00,1153046.932,1010.05,91.625,72.33333333,18.15188622,267.0,5.5925
543,2020-11-28 15:00:00,1146582.932,1009.825,74.875,71.16666667,19.46438622,339.5,9.515
544,2020-11-28 16:00:00,1134271.432,1010.0625,71.25,75.08333333,16.43688622,341.625,13.8725
545,2020-11-28 17:00:00,1129586.432,1010.35,76.25,78.58333333,15.41438622,337.5,12.95625
546,2020-11-28 18:00:00,1136749.432,1011.05,75.625,80.58333333,13.71688622,221.625,12.61
547,2020-11-28 19:00:00,1115976.932,1011.6,79.75,81.0,13.25188622,178.75,10.67625
548,2020-11-28 20:00:00,1095139.932,1012.0875,98.0,83.33333333,12.57188622,311.375,11.3
549,2020-11-28 21:00:00,1073235.932,1012.2,91.375,83.41666667,12.34938622,349.375,7.52375
